Wall time,Step,Value
1651068933.8040795,5,1000.0
1651068934.280434,6,1000.0
1651068936.5815668,10,1000.0
1651068937.3468735,11,1000.0
1651068939.101615,13,1000.0
1651068939.9153836,14,1000.0
1651068940.7221582,15,1000.0
1651068942.1075668,17,1000.0
1651068942.8484719,18,1000.0
1651068943.5857978,19,1000.0
1651068944.2746186,20,1000.0
1651068947.0767262,24,1000.0
1651068953.3864474,33,1000.0
1651068954.063378,34,1000.0
1651068955.453333,36,1000.0
1651068957.5663414,39,1000.0
1651068958.2938106,40,1000.0
1651068959.7168386,42,1000.0
1651068961.1318858,44,1000.0
1651068961.8301048,45,1000.0
1651068963.22088,47,1000.0
1651068964.8753479,49,1000.0
1651068965.6546454,50,1000.0
1651068968.1762078,53,1000.0
1651068968.9466062,54,1000.0
1651068969.7842283,55,1000.0
1651068970.5433247,56,1000.0
1651068971.326653,57,1000.0
1651068973.7091625,60,1000.0
1651068974.5325248,61,1000.0
1651068976.0967045,63,1000.0
1651068977.6705651,65,1000.0
1651068978.4658294,66,1000.0
1651068979.3279123,67,1000.0
1651068980.2116299,68,1000.0
1651068982.6017733,71,1000.0
1651068983.3749144,72,1000.0
1651068984.2092462,73,1000.0
1651068984.9853747,74,1000.0
1651068986.6734734,76,1000.0
1651068989.1206255,79,1000.0
1651068993.2679517,84,1000.0
1651068994.1048465,85,1000.0
1651068994.98683,86,1000.0
1651068995.87777,87,1000.0
1651068996.7566044,88,1000.0
1651068997.562987,89,1000.0
1651069002.3238907,94,1000.0
1651069009.4370527,102,1000.0
1651069012.1430528,105,1000.0
1651069013.2550497,106,1000.0
1651069019.7562294,113,1000.0
1651069022.50434,116,1000.0
1651069024.4906101,118,1000.0
1651069025.445641,119,1000.0
1651069026.425414,120,1000.0
1651069030.52651,124,1000.0
1651069031.4338443,125,1000.0
1651069032.3948715,126,1000.0
1651069035.013207,129,1000.0
1651069035.8396108,130,1000.0
1651069038.2109463,133,1000.0
1651069041.4682574,137,1000.0
1651069042.9913466,139,1000.0
1651069044.5094852,141,1000.0
1651069045.265779,142,1000.0
1651069046.1767073,143,1000.0
1651069046.9866939,144,1000.0
1651069050.0518935,148,1000.0
1651069051.6062143,150,1000.0
1651069054.0127552,153,1000.0
1651069054.7775106,154,1000.0
1651069055.5476694,155,1000.0
1651069057.1235223,157,1000.0
1651069057.9052222,158,1000.0
1651069058.671822,159,1000.0
1651069061.007155,162,1000.0
1651069062.601036,164,1000.0
1651069063.3968554,165,1000.0
1651069064.9605298,167,1000.0
1651069065.7138016,168,1000.0
1651069068.1573663,171,1000.0
1651069071.9915278,176,1000.0
1651069072.9012709,177,1000.0
1651069073.71151,178,1000.0
1651069075.2544029,180,1000.0
1651069076.0292883,181,1000.0
1651069077.5498278,183,1000.0
1651069079.3045025,185,1000.0
1651069080.083835,186,1000.0
1651069080.849269,187,1000.0
1651069081.603679,188,1000.0
1651069083.1412048,190,1000.0
1651069084.0006547,191,1000.0
1651069090.2148104,198,1000.0
1651069093.341233,202,1000.0
1651069096.7079284,206,1000.0
1651069097.4703512,207,1000.0
1651069098.241892,208,1000.0
1651069101.4673827,212,1000.0
1651069103.7756793,215,1000.0
1651069106.133112,218,1000.0
1651069106.9930885,219,1000.0
1651069109.4752302,222,1000.0
1651069110.3043902,223,1000.0
1651069111.9456563,225,1000.0
1651069112.7108424,226,1000.0
1651069113.4531894,227,1000.0
1651069115.026975,229,1000.0
1651069115.7738547,230,1000.0
1651069117.3925452,232,1000.0
1651069118.184715,233,1000.0
1651069118.930677,234,1000.0
1651069121.0740757,237,660.0
1651069123.2290537,240,226.0
1651069125.990891,245,1000.0
1651069127.1067483,247,1000.0
1651069127.9377427,249,212.0
1651069128.3603122,250,314.0
1651069130.7880058,255,278.0
1651069132.5565104,258,779.0
1651069132.9538186,259,180.0
1651069133.5822806,260,709.0
1651069133.9429042,261,164.0
1651069134.7065916,263,256.0
1651069136.0635161,267,153.0
1651069136.8402355,269,438.0
1651069137.6880991,271,528.0
1651069138.394995,273,146.0
1651069140.247849,278,155.0
1651069141.3572707,280,226.0
1651069142.7244499,284,162.0
1651069145.0948212,289,987.0
1651069146.140391,291,389.0
1651069146.7010112,292,317.0
1651069148.3201122,295,179.0
1651069149.315229,297,366.0
1651069149.681273,298,172.0
1651069150.0128098,299,128.0
1651069151.1641273,301,1000.0
1651069151.7853878,302,758.0
1651069152.2644851,303,445.0
1651069154.981209,307,636.0
1651069155.32857,308,184.0
1651069156.5241766,310,393.0
1651069158.5608015,313,1000.0
1651069160.5199964,317,545.0
1651069161.2778194,318,1000.0
1651069161.6172082,319,145.0
1651069162.0291297,320,291.0
1651069162.930494,322,421.0
1651069164.5691648,325,1000.0
1651069165.413072,326,755.0
1651069166.2270765,327,1000.0
1651069168.223094,330,390.0
1651069168.9656746,331,1000.0
1651069170.6007469,333,1000.0
1651069175.3044255,339,1000.0
1651069176.9466236,341,1000.0
1651069178.9041538,344,1000.0
1651069179.6698515,345,1000.0
1651069180.9575796,347,684.0
1651069181.591776,348,626.0
1651069185.3090022,353,1000.0
1651069186.0956147,354,1000.0
1651069187.7140853,356,1000.0
