Wall time,Step,Value
1651073773.2551157,5,1000.0
1651073773.6832547,6,1000.0
1651073775.9376752,10,1000.0
1651073776.6139684,11,1000.0
1651073778.1623418,13,1000.0
1651073778.9311962,14,1000.0
1651073779.6308358,15,1000.0
1651073781.0929432,17,1000.0
1651073781.7830343,18,1000.0
1651073782.5112169,19,1000.0
1651073783.320487,20,1000.0
1651073788.06251,24,1000.0
1651073796.5440478,33,1000.0
1651073797.7500463,34,1000.0
1651073799.453195,36,1000.0
1651073802.1506236,39,1000.0
1651073803.2767444,40,1000.0
1651073805.3474305,42,1000.0
1651073807.3953555,44,1000.0
1651073808.3021154,45,1000.0
1651073809.8909082,47,1000.0
1651073812.1389737,49,1000.0
1651073813.1550918,50,1000.0
1651073815.991863,53,1000.0
1651073816.7858315,54,1000.0
1651073817.6078796,55,1000.0
1651073818.4582148,56,1000.0
1651073819.529854,57,1000.0
1651073822.9031563,60,1000.0
1651073825.0685024,61,1000.0
1651073827.6551795,63,1000.0
1651073829.9060686,65,1000.0
1651073831.2249026,66,1000.0
1651073832.6892452,67,1000.0
1651073833.9247148,68,1000.0
1651073837.7517412,71,1000.0
1651073838.7260988,72,1000.0
1651073839.9119916,73,1000.0
1651073840.730768,74,1000.0
1651073843.4541292,76,1000.0
1651073846.384213,79,1000.0
1651073851.5397363,84,1000.0
1651073852.3405728,85,1000.0
1651073853.1383348,86,1000.0
1651073853.9831188,87,1000.0
1651073854.9941196,88,1000.0
1651073856.162241,89,1000.0
1651073860.9756932,94,1000.0
1651073868.7730427,102,1000.0
1651073871.60173,105,1000.0
1651073872.595025,106,1000.0
1651073879.7732823,113,1000.0
1651073882.5586634,116,1000.0
1651073884.2967365,118,1000.0
1651073885.1399372,119,1000.0
1651073886.0050364,120,1000.0
1651073889.7125075,124,1000.0
1651073890.7526486,125,1000.0
1651073891.7493103,126,1000.0
1651073894.280942,129,1000.0
1651073895.0629172,130,1000.0
1651073897.59189,133,1000.0
1651073900.752075,137,1000.0
1651073902.2859807,139,1000.0
1651073903.864912,141,1000.0
1651073904.6473463,142,1000.0
1651073905.4288273,143,1000.0
1651073906.1903465,144,1000.0
1651073909.6952128,148,1000.0
1651073911.2447913,150,1000.0
1651073913.6648464,153,1000.0
1651073914.4659603,154,1000.0
1651073915.25428,155,1000.0
1651073916.818889,157,1000.0
1651073917.6004076,158,1000.0
1651073918.414027,159,1000.0
1651073920.8586469,162,1000.0
1651073922.4225245,164,1000.0
1651073923.2040443,165,1000.0
1651073924.7994807,167,1000.0
1651073925.5339265,168,1000.0
1651073927.8508446,171,1000.0
1651073931.8261797,176,1000.0
1651073932.6075246,177,1000.0
1651073933.4051871,178,1000.0
1651073935.046533,180,1000.0
