Wall time,Step,Value
1651061355.7861555,42,0.03391614556312561
1651061357.507182,94,0.006697926204651594
1651061361.636864,167,0.008380511775612831
1651061363.0362394,229,0.020326774567365646
1651061363.0862377,234,0.02379646897315979
1651061364.6475968,273,0.002687751315534115
1651061366.3052552,308,0.00040174133027903736
1651061366.3242524,310,0.0006467989878728986
1651061366.3922527,318,0.0003700100933201611
1651061371.8497322,474,0.0016963575035333633
1651061376.7983236,536,0.019239380955696106
1651061380.1070266,579,0.003036356996744871
1651061380.2270272,586,0.001739732688292861
1651061382.4040222,634,0.006984150968492031
1651061383.4680035,647,0.0013136336347088218
1651061384.9192169,714,0.001032798900268972
1651061386.2975702,722,0.29885026812553406
1651061390.521318,808,0.026390481740236282
1651061390.8239346,836,0.008084671571850777
1651061398.1599758,1014,0.03951934725046158
1651061399.7261367,1066,0.0012427236652001739
1651061401.0951674,1104,0.00046348269097507
1651061404.8996532,1180,0.0013684508157894015
1651061407.7043843,1261,0.0010226666927337646
1651061408.8106227,1316,0.00037121050991117954
1651061408.8333116,1319,0.0007219731924124062
1651061409.7300782,1333,0.04024870693683624
1651061409.7610774,1337,0.01095893420279026
1651061410.9869804,1385,0.0011330479755997658
1651061411.0409796,1392,0.0007454535225406289
1651061412.0652797,1436,0.0022153593599796295
1651061414.7722614,1552,0.000627098954282701
1651061419.4399827,1691,0.00029016495682299137
1651061420.8229089,1734,0.015206562355160713
1651061420.8657827,1737,0.002363072708249092
1651061425.3551576,1877,0.00047431507846340537
1651061427.7535274,1917,0.0003181403153575957
1651061431.1153653,2036,0.0007536379271186888
1651061433.1002245,2096,0.00016640356625430286
1651061435.3953066,2199,0.00014669616939499974
1651061437.0975926,2262,0.0003589207190088928
1651061438.0744545,2307,0.00028449640376493335
1651061440.2098157,2389,0.00044114640331827104
1651061441.7048879,2436,0.0006115025607869029
1651061443.6020372,2485,0.0002218589506810531
1651061443.6090038,2486,0.00025915983133018017
1651061443.695008,2498,0.00021077264682389796
1651061445.0760689,2532,0.0024047798942774534
1651061449.3891313,2685,0.00010327051131753251
1651061451.0655322,2740,0.0008285741787403822
1651061457.865098,2967,0.0003511743852868676
