,Step,Value
0,42,0.013193193823099098
1,94,0.01198201694060113
2,167,0.011290994242299308
3,229,0.011695935090305247
4,234,0.012160621778597083
5,273,0.011082603247903715
6,308,0.010008680175258973
7,310,0.009045100977754855
8,318,0.008167255169159551
9,474,0.007472586739963036
10,536,0.01945737788877404
11,579,0.017743220186880373
12,586,0.016101534847528756
13,634,0.01483391964039446
14,647,0.013517433010108685
15,714,0.012218570344582867
16,722,0.06303650942409246
17,808,0.05966109498111196
18,836,0.054949690263877395
19,1014,0.05919690969116396
20,1066,0.05340350763477226
21,1104,0.04809251792140534
22,1180,0.04354510016023574
23,1261,0.039319213451894736
24,1316,0.03542218655750575
25,1319,0.03193938940776703
26,1333,0.03778879681241497
27,1337,0.035141579112517696
28,1385,0.0318556490159254
29,1392,0.0287876142991308
30,1436,0.02641780202979358
31,1552,0.025371519703219932
32,1691,0.02293603238361755
33,1734,0.022730346696654063
34,1737,0.025784820253025677
35,1877,0.02327183670084582
36,1917,0.02096518300664304
37,2036,0.019728252904342512
38,2096,0.01780011254379788
39,2199,0.016075832650917145
40,2262,0.01457321048772249
41,2307,0.013143610578436181
42,2389,0.011901491630628874
43,2436,0.011453822393541186
44,2485,0.010356989880676067
45,2486,0.00935034403874445
46,2498,0.008449535783142864
47,2532,0.008499098166237187
48,2685,0.0077806531341127185
49,2740,0.007789526897780737
50,2967,0.007402998383518433
51,3038,0.007342068188497159
52,3161,0.006930067129232343
53,3230,0.0076785162350218195
54,3246,0.007334804930747807
55,3305,0.006752663366517797
56,3618,0.006518420085330038
57,3620,0.007378933992999093
58,3670,0.006686912590252794
59,3741,0.008391940546620574
60,3814,0.012935712742139706
61,3821,0.014165187827345556
62,3928,0.02014437611543848
63,3956,0.018766056688669742
64,4036,0.017332238093355372
65,4098,0.015635170400422536
66,4196,0.014123305022595872
67,4232,0.012936607134792395
68,4317,0.011666427972347066
69,4400,0.028290120591906175
70,4492,0.02548680317830757
71,4509,0.022953846356220973
72,4668,0.020687604553098794
73,4676,0.018648423403344584
74,4788,0.01680109241288002
75,4971,0.015251080739627138
76,5106,0.013731756652153829
77,5134,0.013758335719785656
78,5345,0.012596473602457251
79,5359,0.011359696825263806
80,5549,0.010541840996892366
81,5679,0.00954766107936303
82,5723,0.009008070472683908
83,5808,0.008545029040476437
84,5864,0.007708813013158474
85,5871,0.006951433508481217
86,5907,0.006261042954300257
87,5990,0.005644081940074392
88,6200,0.013618606844383142
89,6219,0.012297040197843827
90,6289,0.01106913606152589
91,6376,0.009973033148866411
92,6574,0.008981303253528226
93,6603,0.012563777010521363
94,6699,0.0113112469573641
95,6711,0.01019230276400863
96,6854,0.009204120127976105
97,6966,0.008316670269542704
98,7114,0.007486327226130968
99,7155,0.006916414071584161
100,7382,0.006280718707419775
101,7460,0.005673294589940687
102,7463,0.005137645209192309
103,7478,0.004649103816887088
104,7511,0.004213298907111149
105,7788,0.0038687219291188343
106,7798,0.0034995586516091306
107,7833,0.0032871905395727478
108,7991,0.003014213435088043
109,8066,0.0027913581612939585
110,8180,0.0025721582672005028
111,8221,0.0028201415375773723
112,8363,0.0027118432816554254
113,8377,0.002550007376337563
114,8498,0.002367373842824187
115,8508,0.002286618146836318
116,8601,0.0032595715353246463
117,8878,0.003188094130920402
118,8928,0.004709925881117902
119,8935,0.004595339010326852
120,8993,0.0043651262966562365
121,9260,0.004275579009750693
122,9468,0.004175321738354154
123,9554,0.004203149928911128
124,9567,0.004391982112166516
125,9680,0.0045804685407166736
126,9698,0.004414777486692517
127,9843,0.0044492422677612055
128,9907,0.004407730751860355
129,10276,0.004301591237525529
130,10283,0.004808926376825916
131,10399,0.004494620257896634
132,10479,0.006033869626476571
133,10522,0.006829217598456914
134,10607,0.0073592394633162925
135,10757,0.007441406775391294
136,10758,0.007704475257286005
137,10780,0.007406617639725115
