,Step,Value
0,5,1000.0
1,6,1000.0
2,10,1000.0
3,11,1000.0
4,13,1000.0
5,14,1000.0
6,15,1000.0
7,17,1000.0
8,18,1000.0
9,19,1000.0
10,20,1000.0
11,24,1000.0
12,33,1000.0
13,34,1000.0
14,36,1000.0
15,39,1000.0
16,40,1000.0
17,42,1000.0
18,44,1000.0
19,45,1000.0
20,47,1000.0
21,49,1000.0
22,50,1000.0
23,53,1000.0
24,54,1000.0
25,55,1000.0
26,56,1000.0
27,57,1000.0
28,60,1000.0
29,61,1000.0
30,63,1000.0
31,65,1000.0
32,66,1000.0
33,67,1000.0
34,68,1000.0
35,71,1000.0
36,72,1000.0
37,73,1000.0
38,74,1000.0
39,76,1000.0
40,79,1000.0
41,84,1000.0
42,85,1000.0
43,86,1000.0
44,87,1000.0
45,88,1000.0
46,89,1000.0
47,94,1000.0
48,102,1000.0
49,105,1000.0
50,106,1000.0
51,113,1000.0
52,116,1000.0
53,118,1000.0
54,119,1000.0
55,120,1000.0
56,124,1000.0
57,125,1000.0
58,126,970.2
59,129,973.1800000000001
60,130,975.8620000000001
61,133,978.2758000000001
62,137,980.4482200000001
63,139,982.4033980000002
64,141,984.1630582000001
65,142,985.7467523800001
66,143,987.1720771420001
67,144,988.4548694278002
68,148,989.6093824850202
69,150,990.6484442365182
70,153,991.5835998128664
71,154,992.4252398315798
72,155,993.1827158484218
73,157,993.8644442635797
74,158,994.4779998372218
75,159,995.0301998534997
76,162,995.5271798681497
77,164,995.9744618813347
78,165,996.3770156932013
79,167,996.7393141238812
80,168,997.065382711493
81,171,997.3588444403438
82,176,997.6229599963094
83,177,997.8606639966785
84,178,998.0745975970107
85,180,998.2671378373096
86,181,998.4404240535787
87,183,998.5963816482208
88,185,998.7367434833988
89,186,998.8630691350589
90,187,998.976762221553
91,188,999.0790859993978
92,190,957.071177399458
93,191,890.1640596595121
94,198,876.7476536935609
95,202,889.0728883242048
96,206,900.1655994917843
97,207,910.1490395426059
98,208,919.1341355883453
99,212,927.2207220295109
100,215,934.4986498265598
101,218,941.0487848439038
102,219,946.9439063595134
103,222,952.2495157235621
104,223,957.0245641512059
105,225,961.3221077360854
106,226,965.1898969624768
107,227,968.6709072662292
108,229,971.8038165396063
109,230,974.6234348856457
110,232,977.1610913970811
111,233,979.444982257373
112,234,981.5004840316357
113,237,983.3504356284722
114,240,985.015392065625
115,245,986.5138528590625
116,247,987.8624675731562
117,249,989.0762208158407
118,250,990.1685987342566
119,255,991.151738860831
120,258,992.0365649747479
121,259,992.8329084772731
122,260,993.5496176295459
123,261,994.1946558665913
124,263,994.7751902799322
125,267,995.2976712519389
126,269,995.7679041267451
127,271,996.1911137140705
128,273,996.5720023426635
129,278,996.9148021083971
130,280,997.2233218975574
131,284,997.5009897078016
132,289,997.7508907370215
133,291,997.9758016633193
134,292,998.1782214969874
135,295,998.3603993472886
136,297,998.5243594125598
137,298,998.6719234713038
138,299,998.8047311241734
139,301,998.924258011756
140,302,999.0318322105804
141,303,999.1286489895224
142,307,999.2157840905702
143,308,999.2942056815132
144,310,999.3647851133619
145,313,999.4283066020257
146,317,999.4854759418232
147,318,999.5369283476409
148,319,999.5832355128769
149,320,999.6249119615892
150,322,999.6624207654303
151,325,957.6961786888872
152,326,961.9265608199985
153,327,965.7339047379986
154,330,917.9605142641988
155,331,895.364462837779
156,333,855.4280165540011
157,339,869.885214898601
158,341,882.8966934087409
159,344,894.6070240678669
160,345,905.1463216610802
161,347,914.6316894949722
162,348,923.168520545475
163,353,930.8516684909275
164,354,937.7665016418348
165,356,943.9898514776513
166,358,938.6908663298863
167,359,944.8217796968977
168,360,950.339601727208
169,363,955.3056415544872
170,364,959.7750773990385
171,367,963.7975696591348
172,368,967.4178126932213
173,370,970.6760314238992
174,371,973.6084282815093
175,373,976.2475854533584
176,377,978.6228269080226
177,378,980.7605442172204
178,379,982.6844897954984
179,381,984.4160408159486
180,382,985.9744367343537
181,385,987.3769930609184
182,386,988.6392937548266
183,387,989.775364379344
184,388,990.7978279414095
185,390,991.7180451472686
186,391,976.0462406325418
187,392,978.4416165692876
188,393,980.5974549123589
189,402,982.537709421123
190,403,984.2839384790108
191,405,985.8555446311098
192,408,987.2699901679988
193,415,988.542991151199
194,416,989.6886920360791
195,420,990.7198228324712
196,421,991.6478405492242
197,422,992.4830564943018
198,424,993.2347508448717
199,426,993.9112757603845
200,430,994.520148184346
201,439,995.0681333659114
202,440,995.5613200293203
203,441,996.0051880263883
204,442,996.4046692237495
205,444,996.7642023013746
206,445,997.0877820712371
207,448,997.3790038641134
208,451,997.6411034777021
209,458,997.876993129932
210,459,998.0892938169388
211,460,998.280364435245
212,461,998.4523279917205
213,463,998.6070951925485
214,464,998.7463856732937
215,465,998.8717471059643
216,467,998.9845723953679
217,468,999.0861151558311
218,469,999.177503640248
219,471,999.2597532762233
220,473,999.333777948601
221,474,999.4004001537409
222,478,999.4603601383668
223,485,999.5143241245302
224,488,999.5628917120772
225,489,999.6066025408695
226,491,999.6459422867825
227,493,999.6813480581043
228,496,999.7132132522938
229,507,999.7418919270644
230,510,999.7677027343581
231,511,999.7909324609222
232,512,999.81183921483
233,514,999.830655293347
234,516,999.8475897640124
235,517,999.8628307876112
236,519,999.8765477088501
237,524,999.8888929379651
238,525,999.9000036441686
239,531,999.9100032797518
240,533,999.9190029517766
241,534,999.927102656599
242,535,999.9343923909391
243,536,999.9409531518453
244,537,999.9468578366608
245,538,999.9521720529947
246,539,999.9569548476952
247,540,999.9612593629257
248,541,999.9651334266332
249,542,999.9686200839699
250,544,999.9717580755729
251,547,999.9745822680156
252,548,999.9771240412141
253,549,999.9794116370927
254,551,999.9814704733834
255,555,999.9833234260451
256,557,999.9849910834406
257,559,933.6864919750966
258,563,940.317842777587
259,564,946.2860584998283
260,565,867.6574526498455
261,567,880.891707384861
262,569,818.3025366463748
263,571,752.7722829817374
264,573,777.4950546835637
265,574,799.7455492152073
266,577,740.9709942936867
267,579,766.873894864318
268,580,790.1865053778862
269,581,732.1678548400976
270,582,758.9510693560878
271,583,783.0559624204791
272,584,804.7503661784312
273,586,747.4753295605882
274,587,772.7277966045294
275,592,712.1550169440766
276,593,740.939515249669
277,595,766.8455637247021
278,596,710.3610073522319
279,597,673.0249066170088
280,600,633.0224159553079
281,602,594.4201743597772
282,604,634.9781569237995
283,606,671.4803412314195
284,608,625.4323071082777
285,610,662.8890763974499
286,611,618.100168757705
287,612,632.6901518819345
288,615,669.4211366937411
289,619,702.479023024367
290,620,655.4311207219304
291,622,689.8880086497373
292,623,641.9992077847636
293,625,600.3992870062873
294,629,640.3593583056586
295,634,620.5234224750927
296,641,602.0710802275835
297,642,599.2639722048251
298,644,639.3375749843426
299,645,607.4038174859083
300,646,570.2634357373175
301,647,548.7370921635858
302,648,515.3633829472271
303,649,486.2270446525044
304,651,454.00434018725394
305,652,430.9039061685286
306,656,403.41351555167574
307,657,378.1721639965082
308,659,356.35494759685736
309,661,335.81945283717164
310,664,402.2375075534544
311,666,377.413756798109
312,667,354.17238111829806
313,668,333.55514300646826
314,671,314.89962870582144
315,672,298.4096658352393
316,673,283.8686992517154
317,674,270.18182932654383
318,675,257.86364639388944
319,677,246.67728175450048
320,678,236.40955357905045
321,679,227.36859822114542
322,681,219.33173839903088
323,682,212.5985645591278
324,683,205.93870810321502
325,684,199.6448372928935
326,685,194.08035356360415
327,686,189.67231820724373
328,688,185.30508638651935
329,689,180.97457774786741
330,692,185.37711997308068
331,696,181.1394079757726
332,699,177.82546717819537
333,700,174.3429204603758
334,701,171.40862841433824
335,703,169.16776557290441
336,704,166.45098901561397
337,705,164.30589011405257
338,706,162.67530110264732
339,708,160.70777099238262
340,709,159.23699389314436
341,710,158.0132945038299
342,714,156.01196505344694
343,718,154.51076854810225
344,719,153.05969169329202
345,721,151.85372252396283
346,722,150.46835027156652
347,723,150.12151524440986
348,724,149.30936371996887
349,725,148.47842734797197
350,726,147.5305846131748
351,729,146.57752615185734
352,730,145.6197735366716
353,736,145.45779618300446
354,738,145.01201656470403
355,739,145.41081490823365
356,740,145.06973341741028
357,741,144.76276007566923
358,743,144.7864840681023
359,746,144.20783566129208
360,747,144.08705209516285
361,750,145.17834688564656
362,751,145.3605121970819
363,752,145.32446097737372
364,754,145.69201487963636
365,756,146.62281339167274
366,759,146.06053205250547
367,760,146.05447884725493
368,762,145.54903096252943
369,765,145.8941278662765
370,766,146.00471507964886
371,767,146.60424357168398
372,769,147.5438192145156
373,770,148.089437293064
374,771,148.0804935637576
375,773,147.87244420738185
376,774,147.78519978664366
377,775,148.1066798079793
378,780,147.59601182718137
379,784,148.13641064446324
380,785,148.8227695800169
381,787,149.14049262201522
382,789,149.5264433598137
383,791,149.17379902383232
384,792,148.6564191214491
385,793,148.7907772093042
386,794,148.8116994883738
387,795,149.1305295395364
388,796,149.01747658558276
389,798,148.91572892702447
390,800,148.82415603432202
391,802,149.3417404308898
392,805,149.90756638780084
393,807,149.71680974902074
394,808,149.94512877411867
395,809,150.5506158967068
396,813,150.49555430703612
397,815,150.84599887633252
398,816,150.76139898869926
399,818,150.98525908982936
400,821,150.78673318084643
401,823,150.90805986276177
402,824,151.11725387648562
403,825,151.30552848883707
404,828,150.97497563995336
405,831,151.07747807595803
406,832,151.16973026836223
407,834,152.05275724152602
408,836,152.34748151737344
409,838,152.4127333656361
410,843,152.67146002907248
411,845,152.80431402616523
412,846,153.6238826235487
413,847,153.66149436119383
414,848,153.29534492507446
415,851,153.665810432567
416,857,154.09922938931032
417,859,154.5893064503793
418,860,154.63037580534137
419,861,154.46733822480724
420,862,153.7206044023265
421,863,153.84854396209386
422,867,153.56368956588446
423,869,153.207320609296
424,870,153.2865885483664
425,873,153.15792969352975
426,874,153.94213672417678
427,875,154.0479230517591
428,876,155.1431307465832
429,877,155.6288176719249
430,879,155.6659359047324
431,880,155.69934231425916
432,881,156.02940808283324
433,882,155.62646727454992
434,884,155.46382054709494
435,887,156.21743849238544
436,889,156.49569464314692
437,890,157.04612517883223
438,892,157.341512660949
439,893,157.6073613948541
440,896,157.6466252553687
441,897,157.1819627298318
442,899,157.56376645684864
443,900,158.00738981116376
444,907,158.30665083004737
445,908,158.87598574704265
446,909,158.98838717233838
447,910,158.78954845510452
448,911,159.4105936095941
449,912,159.66953424863468
450,913,160.5025808237712
451,915,160.55232274139408
452,916,160.39709046725469
453,917,160.5573814205292
454,920,160.40164327847629
455,921,160.46147895062865
456,922,160.61533105556578
457,923,161.0537979500092
458,925,161.24841815500827
459,931,160.42357633950746
460,932,160.78121870555674
461,933,161.0030968350011
462,935,161.00278715150097
463,939,161.40250843635087
464,942,161.6622575927158
465,945,162.1960318334442
466,949,162.57642865009979
467,952,162.2187857850898
468,953,162.39690720658083
469,954,163.35721648592275
470,956,163.22149483733045
471,957,163.39934535359743
472,958,163.0594108182377
473,961,162.85346973641393
474,962,162.86812276277254
475,964,162.4813104864953
476,966,162.13317943784577
477,967,162.3198614940612
478,969,163.18787534465508
479,971,164.16908781018958
480,972,165.05217902917065
481,974,165.9469611262536
482,976,196.45226501362825
483,977,194.0070385122654
484,978,191.80633466103887
485,979,190.125701194935
486,982,187.7131310754415
487,983,185.34181796789736
488,984,184.10763617110763
489,987,182.39687255399687
490,988,180.6571852985972
491,996,178.79146676873748
492,999,177.81232009186374
493,1000,177.03108808267737
494,1002,175.82797927440964
495,1004,174.64518134696868
496,1005,173.6806632122718
497,1008,173.0125968910446
498,1009,172.41133720194014
499,1011,172.17020348174614
500,1012,172.25318313357155
501,1013,171.7278648202144
502,1014,171.25507833819296
503,1017,171.02957050437368
504,1025,170.82661345393632
505,1026,170.6439521085427
506,1027,170.67955689768843
507,1029,170.5116012079196
508,1031,169.96044108712763
509,1032,170.46439697841487
510,1033,170.11795728057336
511,1035,170.50616155251603
512,1037,171.05554539726444
513,1038,173.449990857538
514,1039,173.30499177178422
515,1042,174.1744925946058
516,1043,184.65704333514523
517,1044,183.19133900163072
518,1049,182.17220510146763
519,1051,180.85498459132089
520,1052,179.9694861321888
521,1054,179.1725375189699
522,1055,179.55528376707292
523,1057,178.59975539036563
524,1063,177.53977985132906
525,1064,176.28580186619615
526,1066,175.55722167957654
527,1068,174.0014995116189
528,1072,173.101349560457
529,1074,172.29121460441132
530,1076,171.9620931439702
531,1078,171.2658838295732
532,1080,170.23929544661587
533,1082,170.2153659019543
534,1083,169.99382931175887
535,1084,169.49444638058299
536,1085,169.6450017425247
537,1086,169.48050156827225
538,1090,169.23245141144503
539,1092,168.80920627030054
540,1093,169.1282856432705
541,1099,168.91545707894343
542,1101,169.22391137104907
543,1103,170.80152023394416
544,1104,171.12136821054975
545,1105,197.20923138949476
546,1111,194.58830825054528
547,1114,192.32947742549075
548,1116,190.39652968294166
549,1119,188.4568767146475
550,1122,187.51118904318275
551,1123,186.86007013886447
552,1125,185.67406312497803
553,1126,184.4066568124802
554,1127,182.66599113123218
555,1128,182.49939201810895
556,1130,181.44945281629805
557,1131,180.50450753466825
558,1133,178.95405678120142
559,1134,178.15865110308127
560,1135,177.64278599277316
561,1138,177.07850739349584
562,1139,176.27065665414628
563,1141,175.24359098873165
564,1149,175.8192318898585
565,1150,175.33730870087263
566,1151,174.40357783078537
567,1152,173.86322004770685
568,1155,174.37689804293618
569,1156,173.73920823864256
570,1157,174.16528741477833
571,1160,175.1487586733005
572,1161,174.13388280597047
573,1162,189.82049452537342
574,1165,189.2384450728361
575,1177,187.6146005655525
576,1180,186.45314050899725
577,1182,185.90782645809753
578,1183,184.81704381228778
579,1185,184.435339431059
580,1186,182.79180548795307
581,1189,181.51262493915777
582,1192,180.061362445242
583,1193,178.95522620071782
584,1194,178.85970358064606
585,1195,178.67373322258143
586,1196,178.8063599003233
587,1197,177.62572391029096
588,1198,177.16315151926187
589,1199,176.24683636733567
590,1201,176.22215273060212
591,1203,175.8999374575419
592,1204,175.40994371178772
593,1206,175.06894934060895
594,1208,175.26205440654806
595,1210,174.53584896589325
596,1211,175.98226406930394
597,1212,175.18403766237356
598,1213,174.5656338961362
599,1214,174.30907050652257
600,1215,173.77816345587033
601,1219,175.0003471102833
602,1224,174.90031239925497
603,1225,175.3102811593295
604,1227,175.57925304339653
605,1228,175.72132773905687
606,1232,176.0491949651512
607,1233,176.34427546863608
608,1234,176.20984792177248
609,1236,175.78886312959523
610,1239,175.00997681663569
611,1242,174.90897913497213
612,1244,174.6180812214749
613,1246,174.15627309932742
614,1247,173.94064578939467
615,1249,173.7465812104552
616,1250,173.07192308940967
617,1253,172.4647307804687
618,1254,172.4182577024218
619,1255,171.77643193217963
620,1257,172.49878873896168
621,1258,172.14890986506552
622,1259,172.23401887855897
623,1261,172.51061699070308
624,1262,171.85955529163277
625,1263,171.3735997624695
626,1264,170.73623978622254
627,1265,170.4626158076003
628,1266,170.41635422684027
629,1271,170.77471880415627
630,1272,170.59724692374064
631,1274,171.13752223136657
632,1278,171.52377000822992
633,1279,171.77139300740694
634,1281,171.79425370666624
635,1285,171.8148283359996
636,1287,171.93334550239967
637,1289,172.54001095215972
638,1291,172.78600985694376
639,1292,172.30740887124938
640,1293,176.17666798412444
641,1294,189.559001185712
642,1296,187.80310106714077
643,1299,187.5227909604267
644,1300,186.67051186438405
645,1302,185.90346067794565
646,1303,184.51311461015106
647,1304,183.86180314913594
648,1306,183.37562283422236
649,1310,181.8380605508001
650,1312,180.85425449572008
651,1313,180.1688290461481
652,1315,179.05194614153328
653,1316,179.24675152737996
654,1319,178.42207637464196
655,1320,177.3798687371778
656,1325,177.04188186346002
657,1326,176.93769367711403
658,1327,176.3439243094026
659,1328,176.00953187846233
660,1330,175.2085786906161
661,1332,174.68772082155448
662,1333,174.31894873939902
663,1334,174.4870538654591
664,1335,174.2383484789132
665,1336,173.41451363102186
666,1337,172.9730622679197
667,1340,172.17575604112773
668,1343,172.25818043701497
669,1345,172.63236239331349
670,1347,172.56912615398213
671,1348,173.1122135385839
672,1349,174.6009921847255
673,1350,182.54089296625295
674,1351,190.38680366962765
675,1355,204.9481233026649
676,1359,202.0533109723984
677,1361,199.64797987515857
678,1362,197.3831818876427
679,1365,194.94486369887846
680,1366,192.75037732899062
681,1367,190.57533959609157
682,1370,189.11780563648242
683,1373,187.70602507283417
684,1374,186.33542256555077
685,1375,184.8018803089957
686,1377,183.5216922780961
687,1378,182.1695230502865
688,1379,180.75257074525786
689,1382,180.17731367073208
690,1384,178.95958230365886
691,1385,178.36362407329295
692,1386,177.62726166596366
693,1387,176.8645354993673
694,1388,176.37808194943057
695,1389,175.8402737544875
696,1391,175.45624637903873
697,1392,175.21062174113484
698,1395,174.9895595670214
699,1400,174.69060361031924
700,1412,174.4215432492873
701,1413,174.97938892435857
702,1414,175.5814500319227
703,1415,176.42330502873045
704,1419,199.18097452585738
705,1422,196.26287707327165
706,1423,193.93658936594449
707,1425,192.44293042935004
708,1426,190.39863738641503
709,1427,189.15877364777356
710,1428,186.5428962829962
711,1430,185.08860665469658
712,1432,183.57974598922692
713,1433,181.82177139030424
714,1434,180.73959425127381
715,1436,179.56563482614644
716,1437,178.90907134353182
717,1438,178.11816420917864
718,1440,178.30634778826078
719,1442,178.1757130094347
720,1448,177.35814170849125
721,1450,176.62232753764212
722,1455,175.3600947838779
723,1456,174.5240853054901
724,1460,173.9716767749411
725,1465,174.474509097447
726,1466,174.22705818770228
727,1470,173.50435236893205
728,1474,173.85391713203884
729,1477,174.36852541883496
730,1480,174.93167287695147
731,1481,219.4385055892563
732,1482,228.59465503033067
733,1485,223.53518952729763
734,1486,219.38167057456786
735,1489,215.2435035171111
736,1491,211.3191531654
737,1492,206.98723784886
738,1493,203.888514063974
739,1500,200.19966265757657
740,1501,197.2796963918189
741,1502,194.95172675263703
742,1503,192.05655407737333
743,1505,190.05089866963598
744,1506,188.24580880267237
745,1507,186.62122792240513
746,1508,185.25910513016464
747,1509,183.63319461714818
748,1510,182.36987515543336
749,1511,181.43288763989005
750,1512,180.28959887590105
751,1513,178.96063898831093
752,1516,178.56457508947983
753,1518,178.50811758053186
754,1523,178.1573058224787
755,1524,177.94157524023083
756,1525,177.64741771620774
757,1527,176.68267594458695
758,1534,176.11440835012826
759,1536,176.30296751511543
760,1541,177.77267076360388
761,1542,189.0954036872435
762,1546,201.68586331851915
763,1548,200.11727698666724
764,1549,198.5055492880005
765,1551,197.15499435920046
766,1552,195.33949492328043
767,1554,193.90554543095237
768,1555,192.81499088785716
769,1561,190.83349179907145
770,1562,188.8501426191643
771,1563,188.76512835724787
772,1568,187.6886155215231
773,1569,186.4197539693708
774,1578,185.57777857243371
775,1579,184.62000071519034
776,1582,183.7580006436713
777,1583,184.08220057930416
778,1584,183.27398052137374
779,1586,182.94658246923638
780,1588,181.65192422231274
781,1590,181.4867318000815
782,1593,181.93805862007335
783,1594,181.744252758066
784,1596,181.16982748225942
785,1597,180.65284473403347
786,1599,180.1875602606301
787,1601,180.0688042345671
788,1602,181.0619238111104
789,1604,182.45573142999936
790,1605,182.21015828699942
791,1609,182.08914245829948
792,1610,181.68022821246956
793,1612,181.5122053912226
794,1613,182.16098485210034
795,1614,182.1448863668903
796,1615,182.53039773020126
797,1617,182.5773579571811
798,1618,182.319622161463
799,1619,181.88765994531673
800,1620,181.79889395078504
801,1624,182.21900455570653
802,1626,181.79710410013587
803,1627,181.5173936901223
804,1628,181.66565432111008
805,1630,181.29908888899905
806,1632,181.36918000009913
807,1634,181.23226200008924
808,1636,180.6090358000803
809,1637,179.5481322200723
810,1638,178.79331899806505
811,1640,178.31398709825856
812,1641,178.0825883884327
813,1642,178.17432954958943
814,1643,177.6568965946305
815,1644,177.09120693516743
816,1645,176.58208624165067
817,1647,176.0238776174856
818,1648,175.72148985573705
819,1651,175.54934087016335
820,1652,175.294406783147
821,1654,175.2649661048323
822,1655,174.93846949434905
823,1658,175.64462254491414
824,1659,175.7801602904227
825,1660,176.00214426138047
826,1661,176.70192983524242
827,1662,176.4317368517182
