,Step,Value
0,42,0.0358148626983165
1,94,0.03271790416911237
2,167,0.030261504175141386
3,229,0.028904292006976834
4,234,0.02771554058315226
5,273,0.025136769389742922
6,308,0.022688517372691012
7,310,0.02047327148597505
8,318,0.018478647055326244
9,474,0.01670756107178927
10,536,0.019485575696297885
11,579,0.017668204969586487
12,586,0.01602084679088061
13,634,0.015268825487921219
14,647,0.013969115681726848
15,714,0.012585755526402913
16,722,0.03042169780079661
17,808,0.028794158023990428
18,836,0.026262498233934256
19,1014,0.026317842380005133
20,1066,0.02371645537870106
21,1104,0.021357188983403125
22,1180,0.019252443336040502
23,1261,0.017356443721626043
24,1316,0.01563153017258703
25,1319,0.014073288912024274
26,1333,0.014348751134675297
27,1337,0.013374487025590137
28,1385,0.012060201162383273
29,1392,0.010868881059124966
30,1436,0.009903275541437318
31,1552,0.008983704789163306
32,1691,0.00809399730767181
33,1734,0.0075851639866191395
34,1737,0.006862495096072915
35,1877,0.006193377920061854
36,1917,0.005579488034424895
37,2036,0.005056946505827455
38,2096,0.0045542269364692856
39,2199,0.00410272960813089
40,2262,0.0036981895391224556
41,2307,0.0033316507647998474
42,2389,0.0030008484598762265
43,2436,0.0027056990185381903
44,2485,0.002437289969139207
45,2486,0.002196106189146421
46,2498,0.0019783190370777416
47,2532,0.0018395205398026775
48,2685,0.001658213773354187
49,2740,0.0015073327804449184
50,2967,0.0013602821097487363
51,3038,0.00122703000511316
52,3161,0.001106712372735972
53,3230,0.0010037295984003242
54,3246,0.0009063298618690916
55,3305,0.0008170930218994853
56,3618,0.0007401353889670668
57,3620,0.0006695417917108191
58,3670,0.0006031264829664179
59,3741,0.0005484264869092822
60,3814,0.0004958162220676861
61,3821,0.00045046810997796406
62,3928,0.0004069094454068768
63,3956,0.00036702309863273524
64,4036,0.00033160667494318036
65,4098,0.0002988700357067017
66,4196,0.00026933529389499395
67,4232,0.00024359042760553252
68,4317,0.00021961562389195922
69,4400,0.0002362320764399833
70,4492,0.00021312559943861508
71,4509,0.0001923142058636028
72,4668,0.0001737269896058795
73,4676,0.0001567212076835552
74,4788,0.00014138798692370046
75,4971,0.00012756761062556027
76,5106,0.00011514815927454425
77,5134,0.0001068554909901903
78,5345,9.738676858604326e-05
79,5359,8.813417053415518e-05
80,5549,8.289660434095539e-05
81,5679,9.071519374484984e-05
82,5723,8.507735447399096e-05
83,5808,8.00232847305926e-05
84,5864,7.42270578927715e-05
85,5871,6.819862203322748e-05
86,5907,6.18183960172707e-05
87,5990,5.618248170167648e-05
88,6200,5.2449701904583953e-05
89,6219,4.7850545939334156e-05
90,6289,4.325360767111743e-05
91,6376,3.938035490126761e-05
92,6574,3.5560799831637626e-05
93,6603,3.3425200778865795e-05
94,6699,3.0229210006290777e-05
95,6711,2.7285360338609635e-05
96,6854,2.461848404375219e-05
97,6966,2.221448327681274e-05
98,7114,2.00282570413965e-05
99,7155,1.810065597373232e-05
100,7382,1.6323970335422583e-05
101,7460,1.4709707290413335e-05
102,7463,1.3265526296246912e-05
103,7478,1.1978105813034378e-05
104,7511,1.0798360927159444e-05
105,7788,9.75275992316297e-06
106,7798,8.81685748273222e-06
107,7833,7.961036234689452e-06
108,7991,7.17631186360532e-06
109,8066,6.467802652597643e-06
110,8180,5.825459611259506e-06
111,8221,5.249647343558632e-06
112,8363,4.73374965462835e-06
113,8377,4.266086936196457e-06
114,8498,3.846729793048022e-06
115,8508,3.464011019074109e-06
116,8601,3.2970164782405453e-06
117,8878,2.9696646265075298e-06
118,8928,2.680917383295165e-06
119,8935,2.4887365918274164e-06
120,8993,2.244644654329951e-06
121,9260,6.094714997648151e-06
122,9468,7.422263485846476e-06
123,9554,9.22949103041436e-06
124,9567,1.3458966928515468e-05
125,9680,1.3746986562346004e-05
126,9698,1.686664292261582e-05
127,9843,1.7665784447186236e-05
128,9907,1.8517145392360463e-05
129,10276,1.8881206783505332e-05
130,10283,1.9160876185575472e-05
131,10399,2.167276829638907e-05
132,10479,2.0188969186326494e-05
133,10522,2.593694238008503e-05
134,10607,2.8220340720757713e-05
135,10757,3.35835363203353e-05
136,10758,3.242019867451895e-05
137,10780,3.1638313772143634e-05
138,10850,2.9877543864247615e-05
139,10902,2.7974081876268393e-05
140,10905,2.6631212739979187e-05
141,10943,2.5870310912473648e-05
142,10966,2.5037280189463313e-05
143,10974,2.4901338680666e-05
144,11020,2.578926094786083e-05
145,11102,2.4964170602770758e-05
146,11121,2.9033809796580698e-05
147,11419,2.998916163322019e-05
148,11472,3.029011270944606e-05
149,11492,2.984723070550298e-05
150,11523,3.5368931545101125e-05
151,11532,3.5856712517003735e-05
152,11566,3.6188460864323287e-05
153,11685,3.8525935597568746e-05
154,11759,3.586876741285645e-05
155,11969,3.321767004307338e-05
156,11974,3.142409042446808e-05
157,12138,3.0076800187624398e-05
158,12164,2.7372571484492766e-05
159,12290,2.5039828339137427e-05
160,12671,2.3466236120618258e-05
161,12877,2.2025049772565813e-05
162,12939,2.0683778615924104e-05
163,13034,1.9099279675263296e-05
164,13061,1.8032802906043832e-05
165,13082,1.8291684708791976e-05
166,13094,1.7306998075615695e-05
167,13109,1.5761654368300408e-05
168,13402,1.896122305501141e-05
169,13504,1.7601656466700183e-05
170,13546,1.6121990991386998e-05
171,13597,1.4859430713965532e-05
172,13620,1.5335758477634264e-05
173,13679,1.4302645186245097e-05
174,13810,1.3206994227591918e-05
175,13884,1.2239826900519841e-05
176,14080,1.120748070132171e-05
177,14221,1.0146555873016502e-05
178,14294,9.167843306008269e-06
179,14320,8.337737748366646e-06
180,14338,7.76762575997819e-06
181,14397,7.0478365412123545e-06
182,14447,6.360962129535721e-06
183,14632,5.885534590325352e-06
184,14638,5.368971479553259e-06
185,14668,4.878216533479527e-06
186,14677,4.4094922480852654e-06
187,14687,4.057562778754887e-06
188,14779,3.67634002098374e-06
189,14809,3.6307110491697107e-06
190,14873,3.301254658109617e-06
191,14892,3.0021657814196143e-06
192,15090,2.7958424520092e-06
193,15180,9.585318145466308e-06
194,15266,8.847381906148477e-06
195,15324,8.230181040805036e-06
196,15473,7.521545799372731e-06
197,15475,7.0257121785598806e-06
198,15507,6.43865349535248e-06
199,15740,6.063610541627507e-06
200,15764,5.740376916166603e-06
201,15993,5.280408368369449e-06
202,16095,4.821564344079083e-06
203,16116,4.423457430081364e-06
204,16249,4.11311436110913e-06
205,16321,4.0182918471789415e-06
206,16343,6.292155147815422e-06
207,16406,1.4830975827784919e-05
208,16505,1.3506684273600399e-05
209,16697,2.1657556472173916e-05
210,16809,1.966594195740393e-05
211,16857,1.7767498166449675e-05
212,16899,1.6031849157184445e-05
213,17066,1.4451823284860117e-05
214,17097,1.3128521681975037e-05
215,17239,1.1818997929009851e-05
216,17292,1.0646814194111462e-05
217,17317,9.59042685834243e-06
218,17339,8.664493829746315e-06
219,17444,7.80723877882295e-06
220,17543,8.93240906982608e-06
221,17557,8.614120699979158e-06
222,17586,7.888553487122152e-06
223,17594,7.2467722765225935e-06
224,17623,6.5255851189699224e-06
225,17953,5.8867848659606495e-06
226,18018,5.3134013133949925e-06
227,18065,4.79292697636425e-06
228,18264,4.5392110427513975e-06
229,18318,4.0981894794671874e-06
230,18451,4.109594498871139e-06
231,18592,4.691875931946735e-06
232,18845,4.230165109954225e-06
233,18958,3.8091990149735563e-06
234,19116,4.941007635833266e-06
235,19169,4.453902546334404e-06
236,19271,4.0105022678847994e-06
237,19531,3.6152146361197034e-06
238,19640,3.2546468100322367e-06
239,19654,2.9304163485111843e-06
240,19731,2.6394435593770286e-06
241,19846,2.6669765665739435e-06
242,19938,2.408755453117235e-06
243,19995,2.177800949571404e-06
