,Step,Value
0,5,1000.0
1,6,1000.0
2,10,1000.0
3,11,1000.0
4,13,1000.0
5,14,1000.0
6,15,1000.0
7,17,1000.0
8,18,1000.0
9,19,1000.0
10,20,1000.0
11,24,1000.0
12,33,1000.0
13,34,1000.0
14,36,1000.0
15,39,1000.0
16,40,1000.0
17,42,1000.0
18,44,1000.0
19,45,1000.0
20,47,1000.0
21,49,1000.0
22,50,1000.0
23,53,1000.0
24,54,1000.0
25,55,1000.0
26,56,1000.0
27,57,1000.0
28,60,1000.0
29,61,1000.0
30,63,1000.0
31,65,1000.0
32,66,1000.0
33,67,1000.0
34,68,1000.0
35,71,1000.0
36,72,1000.0
37,73,1000.0
38,74,1000.0
39,76,1000.0
40,79,1000.0
41,84,1000.0
42,85,1000.0
43,86,1000.0
44,87,1000.0
45,88,1000.0
46,89,1000.0
47,94,1000.0
48,102,1000.0
49,105,1000.0
50,106,1000.0
51,113,1000.0
52,116,1000.0
53,118,1000.0
54,119,1000.0
55,120,1000.0
56,124,1000.0
57,125,1000.0
58,126,1000.0
59,129,1000.0
60,130,1000.0
61,133,1000.0
62,137,1000.0
63,139,1000.0
64,141,1000.0
65,142,1000.0
66,143,1000.0
67,144,1000.0
68,148,1000.0
69,150,1000.0
70,153,1000.0
71,154,1000.0
72,155,1000.0
73,157,1000.0
74,158,1000.0
75,159,1000.0
76,162,1000.0
77,164,1000.0
78,165,1000.0
79,167,1000.0
80,168,1000.0
81,171,1000.0
82,176,1000.0
83,177,1000.0
84,178,1000.0
85,180,1000.0
86,181,1000.0
87,183,1000.0
88,185,1000.0
89,186,1000.0
90,187,1000.0
91,188,1000.0
92,190,1000.0
93,191,1000.0
94,198,1000.0
95,202,1000.0
96,206,1000.0
97,207,1000.0
98,208,1000.0
99,212,1000.0
100,215,1000.0
101,218,1000.0
102,219,1000.0
103,222,1000.0
104,223,1000.0
105,225,1000.0
106,226,1000.0
107,227,1000.0
108,229,1000.0
109,230,1000.0
110,232,1000.0
111,233,1000.0
112,234,1000.0
113,237,1000.0
114,240,1000.0
115,245,1000.0
116,247,1000.0
117,249,1000.0
118,250,1000.0
119,255,1000.0
120,258,1000.0
121,259,1000.0
122,260,1000.0
123,261,1000.0
124,263,1000.0
125,267,1000.0
126,269,1000.0
127,271,1000.0
128,273,1000.0
129,278,1000.0
130,280,1000.0
131,284,1000.0
132,289,1000.0
133,291,1000.0
134,292,1000.0
135,295,1000.0
136,297,1000.0
137,298,1000.0
138,299,1000.0
139,301,1000.0
140,302,1000.0
141,303,1000.0
142,307,923.4
143,308,931.06
144,310,937.954
145,313,872.9585999999999
146,317,885.66274
147,318,897.096466
148,319,836.3868194
149,320,771.64813746
150,322,727.5833237140001
151,325,671.6249913426001
152,326,704.4624922083401
153,327,734.0162429875061
154,330,760.6146186887555
155,331,702.8531568198799
156,333,732.567841137892
157,339,678.8110570241028
158,341,630.4299513216924
159,344,581.7869561895232
160,345,580.6082605705709
161,347,534.8474345135138
162,348,497.7626910621624
163,353,475.38642195594616
164,354,457.74777976035153
165,356,431.3730017843164
166,358,409.03570160588475
167,359,392.3321314452963
168,360,369.2989183007667
169,363,355.46902647069
170,364,335.822123823621
171,367,323.0399114412589
172,368,305.435920297133
173,370,374.89232826741966
174,371,365.9030954406777
175,373,366.51278589660996
176,377,357.76150730694894
177,378,344.48535657625405
178,379,325.1368209186287
179,381,310.92313882676586
180,382,302.8308249440893
181,385,294.04774244968036
182,386,284.5429682047123
183,387,270.5886713842411
184,388,285.92980424581697
185,390,274.33682382123527
186,391,268.20314143911173
187,392,341.3828272952005
188,393,327.14454456568046
189,402,394.43009010911237
190,403,454.9870810982011
191,405,423.888372988381
192,408,444.09953568954285
193,415,414.38958212058856
194,416,472.9506239085297
195,420,525.6555615176767
196,421,573.090005365909
197,422,530.581004829318
198,424,577.5229043463862
199,426,540.3706139117477
200,430,499.93355252057296
201,439,472.0401972685156
202,440,524.836177541664
203,441,493.8525597874976
204,442,544.4673038087478
205,444,506.52057342787305
206,445,483.66851608508574
207,448,535.3016644765771
208,451,534.8714980289194
209,458,568.1843482260275
210,459,531.3659134034248
211,460,492.7293220630823
212,461,465.0563898567741
213,463,484.45075087109666
214,464,463.205675783987
215,465,516.8851082055883
216,467,481.39659738502945
217,468,456.05693764652653
218,469,436.9512438818739
219,471,490.75611949368647
220,473,521.0805075443178
221,474,568.972456789886
222,478,537.6752111108974
223,485,583.9076899998076
224,488,592.0169209998269
225,489,547.2152288998442
226,491,592.4937060098598
227,493,633.2443354088739
228,496,669.9199018679865
229,507,689.2279116811878
230,510,720.305120513069
231,511,672.6746084617621
232,512,620.3071476155859
233,514,582.2764328540273
234,516,624.0487895686247
235,517,615.8439106117621
236,519,584.3595195505859
237,524,625.9235675955273
238,525,579.3312108359746
239,531,621.3980897523771
240,533,659.2582807771395
241,534,639.4324526994255
242,535,594.489207429483
243,536,549.9402866865347
244,537,535.4462580178812
245,538,581.901632216093
246,539,572.5114689944837
247,540,585.3603220950354
248,541,626.8242898855318
249,542,664.1418608969786
250,544,697.7276748072808
251,547,673.3549073265527
252,548,630.9194165938975
253,549,592.2274749345078
254,551,547.8047274410569
255,555,535.7242546969512
256,557,497.2518292272561
257,559,501.5266463045305
258,563,540.4739816740774
259,564,586.4265835066697
260,565,627.7839251560027
261,567,665.0055326404025
262,569,685.8049793763622
263,571,632.924481438726
264,573,669.6320332948535
265,574,702.6688299653682
266,577,732.4019469688315
267,579,673.5617522719483
268,580,706.2055770447535
269,581,658.3850193402781
270,582,616.4465174062502
271,583,654.8018656656252
272,584,604.3216790990627
273,586,643.8895111891565
274,587,596.1005600702408
275,592,636.4905040632168
276,593,672.8414536568952
277,595,627.7573082912057
278,596,580.0815774620852
279,597,622.0734197158766
280,600,659.866077744289
281,602,693.8794699698601
282,604,724.4915229728741
283,606,669.3423706755867
284,608,629.208133608028
285,610,647.3873202472253
286,611,637.6485882225028
287,612,589.8837294002525
288,615,622.8953564602273
289,619,585.0058208142045
290,620,542.405238732784
291,622,536.4647148595056
292,623,582.8182433735551
293,625,601.8364190361996
294,629,641.6527771325797
295,634,677.4874994193217
296,641,709.7387494773895
297,642,654.3648745296506
298,644,688.9283870766856
299,645,720.0355483690171
300,646,748.0319935321154
301,647,773.2287941789039
302,648,795.9059147610135
303,649,816.3153232849122
304,651,834.683790956421
305,652,851.215411860779
306,656,788.393870674701
307,657,722.654483607231
308,659,693.3890352465079
309,661,724.0501317218572
310,664,751.6451185496715
311,666,689.2806066947043
312,667,643.2525460252339
313,668,610.3272914227105
314,671,649.2945622804394
315,672,684.3651060523955
316,673,715.928595447156
317,674,659.4357359024405
318,675,693.4921623121965
319,677,724.1429460809768
320,678,667.2286514728792
321,679,700.5057863255913
322,681,646.2552076930322
323,682,596.9296869237289
324,683,551.836718231356
325,684,596.6530464082205
326,685,559.0877417673985
327,686,603.1789675906587
328,688,642.8610708315928
329,689,678.5749637484336
330,692,635.8174673735903
331,696,642.5357206362312
332,699,678.2821485726081
333,700,626.6539337153473
334,701,663.9885403438126
335,703,667.8896863094313
336,704,701.1007176784882
337,705,684.6906459106394
338,706,642.7215813195755
339,708,678.449423187618
340,709,633.1044808688562
341,710,590.5940327819706
342,714,547.1346295037736
343,718,592.4211665533962
344,719,633.1790498980566
345,721,669.8611449082509
346,722,621.8750304174258
347,723,659.6875273756832
348,724,606.818774638115
349,725,646.1368971743035
350,726,594.8232074568731
351,729,635.3408867111858
352,730,671.8067980400673
353,736,704.6261182360606
354,738,734.1635064124546
355,739,677.3471557712091
356,740,622.9124401940882
357,741,660.6211961746793
358,743,610.8590765572113
359,746,649.7731689014902
360,747,602.0958520113411
361,750,641.886266810207
362,751,677.6976401291863
363,752,627.0278761162677
364,754,580.925088504641
365,756,622.8325796541769
366,759,660.5493216887593
367,760,673.4943895198834
368,762,621.1449505678951
369,765,659.0304555111056
370,766,693.1274099599951
371,767,639.0146689639956
372,769,675.113202067596
373,770,707.6018818608364
374,771,736.8416936747528
375,773,763.1575243072775
376,774,786.8417718765498
377,775,808.1575946888948
378,780,742.4418352200054
379,784,768.1976516980048
380,785,791.3778865282044
381,787,812.240097875384
382,789,831.0160880878456
383,791,847.914479279061
384,792,863.1230313511549
385,793,876.8107282160394
386,794,812.0296553944354
387,795,768.6266898549918
388,796,791.7640208694927
389,798,728.1876187825435
390,800,755.3688569042891
391,802,779.8319712138602
392,805,737.1487740924742
393,807,678.8338966832268
394,808,652.3505070149041
395,809,601.3154563134137
396,813,641.1839106820723
397,815,677.0655196138651
398,816,625.1589676524786
399,818,662.6430708872308
400,821,696.3787637985077
401,823,705.2408874186569
402,824,734.7167986767913
403,825,761.2451188091122
404,828,709.520606928201
405,831,653.168546235381
406,832,687.8516916118429
407,834,719.0665224506586
408,836,661.2598702055927
409,838,695.1338831850335
410,843,643.0204948665302
411,845,595.7184453798772
412,846,636.1466008418895
413,847,672.5319407577006
414,848,677.5787466819305
415,851,625.4208720137375
416,857,662.8787848123637
417,859,696.5909063311274
418,860,726.9318156980147
419,861,754.2386341282132
420,862,772.4147707153919
421,863,795.1732936438527
422,867,815.6559642794675
423,869,834.0903678515208
424,870,850.6813310663688
425,873,865.6131979597319
426,874,846.3518781637587
427,875,775.4166903473829
428,876,797.8750213126447
429,877,741.0875191813802
430,879,766.9787672632423
431,880,706.180890536918
432,881,735.5628014832263
433,882,762.0065213349037
434,884,700.9058692014133
435,887,648.215282281272
436,889,607.8937540531449
437,890,562.7043786478305
438,892,606.4339407830474
439,893,645.7905467047427
440,896,681.2114920342684
441,897,630.2903428308416
442,899,667.2613085477575
443,900,618.6351776929818
444,907,573.1716599236836
445,908,590.7544939313152
446,909,609.8790445381837
447,910,648.8911400843654
448,911,599.9020260759288
449,912,639.9118234683359
450,913,671.0206411215023
451,915,703.9185770093521
452,916,672.9267193084169
453,917,705.6340473775751
454,920,678.4706426398176
455,921,710.6235783758358
456,922,739.5612205382522
457,923,719.505098484427
458,925,687.1545886359843
459,931,641.3391297723858
460,932,593.8052167951473
461,933,634.4246951156326
462,935,670.9822256040694
463,939,703.8840030436625
464,942,656.1956027392963
465,945,611.7760424653667
466,949,650.59843821883
467,952,685.538594396947
468,953,661.5847349572524
469,954,695.4262614615271
470,956,682.9836353153745
471,957,673.385271783837
472,958,706.0467446054533
473,961,660.342070144908
474,962,610.7078631304172
475,964,649.6370768173755
476,966,649.3733691356379
477,967,597.8360322220741
478,969,550.7524289998668
479,971,535.27718609988
480,972,581.749467489892
481,974,623.5745207409028
482,976,632.5170686668125
483,977,669.2653618001312
484,978,702.3388256201181
485,979,732.1049430581063
486,982,758.8944487522957
487,983,783.0050038770662
488,984,804.7045034893596
489,987,736.0340531404236
490,988,677.5306478263813
491,996,709.7775830437431
492,999,738.7998247393688
493,1000,764.919842265432
494,1002,719.0278580388888
495,1004,747.125072235
496,1005,772.4125650115
497,1008,795.17130851035
498,1009,815.654177659315
499,1011,747.9887598933835
500,1012,773.1898839040452
501,1013,795.8708955136408
502,1014,726.7838059622767
503,1017,754.1054253660491
504,1025,724.4948828294441
505,1026,667.7453945464998
506,1027,700.9708550918499
507,1029,646.573769582665
508,1031,681.9163926243986
509,1032,713.7247533619587
510,1033,742.3522780257629
511,1035,768.1170502231867
512,1037,791.305345200868
513,1038,742.5748106807812
514,1039,680.4173296127032
515,1042,712.3755966514328
516,1043,741.1380369862895
517,1044,679.0242332876606
518,1049,711.1218099588946
519,1051,670.8096289630051
520,1052,632.2286660667046
521,1054,591.8057994600341
522,1055,632.6252195140307
523,1057,669.3626975626277
524,1063,702.4264278063649
525,1064,732.1837850257284
526,1066,692.3654065231556
527,1068,646.7288658708401
528,1072,682.0559792837561
529,1074,713.8503813553805
530,1076,742.4653432198425
531,1078,708.3188088978583
532,1080,737.4869280080725
533,1082,678.9382352072653
534,1083,711.0444116865388
535,1084,655.139970517885
536,1085,604.6259734660965
537,1086,644.1633761194869
538,1090,679.7470385075383
539,1092,711.7723346567844
540,1093,652.695101191106
541,1099,602.7255910719954
542,1101,566.4530319647959
543,1103,525.4077287683162
544,1104,572.8669558914846
545,1105,536.0802603023362
546,1111,518.7722342721027
547,1114,566.8950108448923
548,1116,527.3055097604031
549,1119,539.6749587843627
550,1122,498.2074629059265
551,1123,463.08671661533384
552,1125,475.37804495380044
553,1126,527.8402404584203
554,1127,575.0562164125782
555,1128,557.5505947713204
556,1130,601.7955352941884
557,1131,615.5159817647695
558,1133,577.8643835882926
559,1134,536.6779452294634
560,1135,499.410150706517
561,1138,481.2691356358653
562,1139,452.3422220722788
563,1141,507.10799986505094
564,1149,481.7971998785458
565,1150,533.6174798906912
566,1151,495.05573190162215
567,1152,461.35015871146
568,1155,431.515142840314
569,1156,408.5636285562826
570,1157,467.70726570065426
571,1160,520.9365391305888
572,1161,521.14288521753
573,1162,569.028596695777
574,1165,528.3257370261994
575,1177,492.99316332357944
576,1180,457.9938469912215
577,1182,512.1944622920994
578,1183,560.9750160628894
579,1185,564.1775144566004
580,1186,519.3597630109404
581,1189,479.12378670984634
582,1192,455.2114080388617
583,1193,509.6902672349755
584,1194,558.721240511478
585,1195,524.6491164603301
586,1196,572.1842048142971
587,1197,594.7657843328674
588,1198,619.8892058995807
589,1199,657.9002853096226
590,1201,607.2102567786604
591,1203,646.4892311007944
592,1204,621.940307990715
593,1206,659.7462771916436
594,1208,693.7716494724792
595,1210,683.4944845252313
596,1211,631.7450360727082
597,1212,656.9705324654374
598,1213,607.0734792188936
599,1214,646.3661312970042
600,1215,681.7295181673038
601,1219,631.6565663505735
602,1224,581.4909097155162
603,1225,539.6418187439646
604,1227,540.5776368695681
605,1228,502.81987318261133
606,1232,552.5378858643502
607,1233,515.9840972779152
608,1234,479.28568755012367
609,1236,531.3571187951113
610,1239,578.2214069156001
611,1242,534.1992662240401
612,1244,493.77933960163614
613,1246,461.00140564147256
614,1247,426.8012650773253
615,1249,484.12113856959274
616,1250,448.0090247126335
617,1253,418.7081222413702
618,1254,476.8373100172331
619,1255,464.0535790155098
620,1257,493.5482211139588
621,1258,477.0933990025629
622,1259,529.3840591023065
623,1261,490.9456531920759
624,1262,456.65108787286835
625,1263,510.98597908558145
626,1264,559.8873811770233
627,1265,603.8986430593209
628,1266,643.5087787533888
629,1271,642.65790087805
630,1272,678.392110790245
631,1274,710.5528997112206
632,1278,739.4976097400985
633,1279,697.1478487660887
634,1281,640.4330638894799
635,1285,676.3897575005319
636,1287,625.1507817504787
637,1289,640.2357035754309
638,1291,671.2121332178878
639,1292,704.090919896099
640,1293,692.981827906489
641,1294,680.8836451158402
642,1296,630.5952806042561
643,1299,667.5357525438305
644,1300,614.7821772894475
645,1302,653.3039595605028
646,1303,631.0735636044526
647,1304,667.9662072440074
648,1306,617.9695865196067
649,1310,571.3726278676461
650,1312,614.2353650808815
651,1313,652.8118285727934
652,1315,687.5306457155141
653,1316,669.5775811439627
654,1319,620.8198230295665
655,1320,658.7378407266099
656,1325,692.8640566539489
657,1326,723.577650988554
658,1327,663.7198858896986
659,1328,697.3478973007287
660,1330,659.6131075706559
661,1332,610.6517968135903
662,1333,606.0866171322313
663,1334,645.4779554190081
664,1335,680.9301598771074
665,1336,712.8371438893967
666,1337,675.153429500457
667,1340,632.2380865504114
668,1343,599.6142778953703
669,1345,552.8528501058333
670,1347,597.56756509525
671,1348,637.810808585725
672,1349,590.4297277271525
673,1350,547.6867549544372
674,1351,564.4180794589935
675,1355,607.9762715130942
676,1359,647.1786443617848
677,1361,682.4607799256063
678,1362,714.2147019330457
679,1365,742.7932317397411
680,1366,688.313908565767
681,1367,719.4825177091902
682,1370,747.5342659382712
683,1373,772.7808393444441
684,1374,743.6027554099998
685,1375,769.2424798689998
686,1377,792.3182318820998
687,1378,733.1864086938898
688,1379,730.3677678245008
689,1382,757.3309910420508
690,1384,723.0978919378457
691,1385,705.5881027440611
692,1386,735.0292924696549
693,1387,761.5263632226895
694,1388,785.3737269004206
695,1389,806.8363542103785
696,1391,761.8527187893408
697,1392,785.6674469104067
698,1395,807.1007022193661
699,1400,826.3906319974295
700,1412,790.5515687976865
701,1413,728.3964119179178
702,1414,726.956770726126
703,1415,744.0610936535134
704,1419,769.654984288162
705,1422,728.5894858593458
706,1423,670.7305372734113
707,1425,619.4574835460702
708,1426,572.4117351914632
709,1427,535.0705616723169
710,1428,581.5635055050852
711,1430,623.4071549545768
712,1432,661.0664394591191
713,1433,694.9597955132073
714,1434,725.4638159618866
715,1436,752.9174343656979
716,1437,777.6256909291282
717,1438,799.8631218362153
718,1440,819.8768096525938
719,1442,832.4891286873344
720,1448,849.240215818601
721,1450,864.3161942367409
722,1455,837.2845748130668
723,1456,853.5561173317601
724,1460,800.3005055985841
725,1465,775.9704550387257
726,1466,798.3734095348532
727,1470,818.5360685813679
728,1474,836.6824617232311
729,1477,853.014215550908
730,1480,785.7127939958173
731,1481,725.1415145962355
732,1482,752.627363136612
733,1485,777.3646268229508
734,1486,799.6281641406557
735,1489,740.0653477265902
736,1491,766.0588129539311
737,1492,789.452931658538
738,1493,801.5076384926842
739,1500,821.3568746434158
740,1501,839.2211871790743
741,1502,855.2990684611668
742,1503,869.7691616150502
743,1505,802.4922454535453
744,1506,822.2430209081907
745,1507,792.6187188173717
746,1508,813.3568469356345
747,1509,832.0211622420711
748,1510,848.819046017864
749,1511,863.9371414160777
750,1512,877.5434272744699
751,1513,889.7890845470229
752,1516,900.8101760923206
753,1518,910.7291584830886
754,1523,919.6562426347797
755,1524,927.6906183713018
756,1525,860.0215565341716
757,1527,792.4194008807544
758,1534,760.177460792679
759,1536,784.1597147134111
760,1541,805.74374324207
761,1542,825.169368917863
762,1546,842.6524320260768
763,1548,858.3871888234692
764,1549,872.5484699411222
765,1551,813.29362294701
766,1552,831.964260652309
767,1554,775.6678345870781
768,1555,778.5010511283702
769,1561,800.6509460155332
770,1562,737.08585141398
771,1563,679.577266272582
772,1568,711.6195396453238
773,1569,740.4575856807915
774,1578,766.4118271127123
775,1579,789.7706444014411
776,1582,810.793579961297
777,1583,829.7142219651673
778,1584,846.7427997686506
779,1586,862.0685197917855
780,1588,875.861667812607
781,1590,860.0755010313463
782,1593,874.0679509282118
783,1594,886.6611558353906
784,1596,819.9950402518515
785,1597,837.9955362266663
786,1599,854.1959826039997
787,1601,868.7763843435997
788,1602,881.8987459092398
789,1604,893.7088713183158
790,1605,904.3379841864843
791,1609,913.9041857678359
792,1610,922.5137671910524
793,1612,930.2623904719471
794,1613,937.2361514247524
795,1614,943.5125362822772
796,1615,949.1612826540495
797,1617,954.2451543886446
798,1618,958.8206389497801
799,1619,962.9385750548021
800,1620,966.6447175493219
801,1624,969.9802457943897
802,1626,972.9822212149508
803,1627,975.6839990934557
804,1628,978.1155991841101
805,1630,980.3040392656991
806,1632,982.2736353391292
807,1634,984.0462718052163
808,1636,985.6416446246947
809,1637,987.0774801622252
810,1638,988.3697321460028
811,1640,989.5327589314026
812,1641,990.5794830382623
813,1642,991.521534734436
814,1643,992.3693812609924
815,1644,993.1324431348933
816,1645,993.8191988214039
817,1647,994.4372789392636
818,1648,994.9935510453372
819,1651,995.4941959408035
820,1652,995.9447763467232
821,1654,996.3502987120509
822,1655,996.7152688408457
823,1658,997.0437419567612
824,1659,997.3393677610851
825,1660,997.6054309849766
826,1661,997.8448878864789
827,1662,998.060399097831
828,1664,998.2543591880479
829,1668,998.4289232692431
830,1670,998.5860309423189
831,1671,998.727427848087
832,1672,998.8546850632783
833,1675,998.9692165569505
834,1676,999.0722949012555
835,1678,999.16506541113
836,1682,999.248558870017
837,1683,999.3237029830153
838,1684,999.3913326847138
839,1685,999.4521994162425
840,1687,999.5069794746182
841,1691,954.9562815271564
842,1692,959.4606533744408
843,1694,963.5145880369967
844,1695,884.563129233297
845,1696,896.1068163099673
846,1697,876.4961346789705
847,1699,888.8465212110735
848,1702,899.9618690899662
849,1703,909.9656821809696
850,1704,918.9691139628726
851,1705,927.0722025665854
