Wall time,Step,Value
1651126321.5528142,5,-1000.0
1651126322.0141187,6,-1000.0
1651126324.45766,10,-1000.0
1651126325.1961186,11,-1000.0
1651126326.5790677,13,-1000.0
1651126327.2424548,14,-1000.0
1651126327.966225,15,-1000.0
1651126329.3453588,17,-1000.0
1651126330.0325768,18,-1000.0
1651126330.7683406,19,-1000.0
1651126331.478357,20,-1000.0
1651126334.4087045,24,-1000.0
1651126341.2262018,33,-1000.0
1651126341.915262,34,-1000.0
1651126343.3672915,36,-1000.0
1651126345.4868839,39,-1000.0
1651126346.1839066,40,-1000.0
1651126347.5574937,42,-1000.0
1651126348.906517,44,-1000.0
1651126349.5649846,45,-1000.0
1651126350.8960712,47,-1000.0
1651126352.315251,49,-1000.0
1651126352.9991314,50,-1000.0
1651126355.0052087,53,-1000.0
1651126355.7022333,54,-1000.0
1651126356.3741238,55,-1000.0
1651126357.0616436,56,-1000.0
1651126357.7680252,57,-1000.0
1651126359.7653425,60,-1000.0
1651126360.4302976,61,-1000.0
1651126361.7661595,63,-1000.0
1651126363.13919,65,-1000.0
1651126363.80513,66,-1000.0
1651126364.503904,67,-1000.0
1651126365.1835918,68,-1000.0
1651126367.2048788,71,-1000.0
1651126367.8984847,72,-1000.0
1651126368.585483,73,-1000.0
1651126369.248578,74,-1000.0
1651126370.633993,76,-1000.0
1651126372.6382618,79,-1000.0
1651126376.0091863,84,-1000.0
1651126376.674253,85,-1000.0
1651126377.3583431,86,-1000.0
1651126378.0363326,87,-1000.0
1651126378.7054062,88,-1000.0
1651126379.3749332,89,-1000.0
1651126383.0914006,94,-1000.0
1651126388.5595148,102,-1000.0
1651126390.6373627,105,-1000.0
1651126391.330097,106,-1000.0
1651126396.1423087,113,-1000.0
1651126398.2392652,116,-1000.0
1651126399.6499014,118,-1000.0
1651126400.336686,119,-1000.0
1651126401.0313706,120,-1000.0
1651126403.979445,124,-1000.0
1651126404.725453,125,-1000.0
1651126405.3112724,126,-702.0
1651126407.5414846,129,-1000.0
1651126408.510825,130,-1000.0
1651126410.723228,133,-1000.0
1651126414.2667594,137,-1000.0
1651126415.8372612,139,-1000.0
1651126417.3799095,141,-1000.0
1651126418.1714354,142,-1000.0
1651126419.0133486,143,-1000.0
1651126420.0761578,144,-1000.0
1651126423.762281,148,-1000.0
1651126425.563037,150,-1000.0
