Wall time,Step,Value
1651117228.9433832,5,1000.0
1651117229.382633,6,1000.0
1651117231.5120895,10,1000.0
1651117232.2773209,11,1000.0
1651117233.673343,13,1000.0
1651117234.513414,14,1000.0
1651117235.2487252,15,1000.0
1651117236.8307862,17,1000.0
1651117237.6258283,18,1000.0
1651117238.4778593,19,1000.0
1651117239.1548831,20,1000.0
1651117242.176478,24,1000.0
1651117255.4896424,33,1000.0
1651117256.6722806,34,1000.0
1651117259.2174404,36,1000.0
1651117264.7625766,39,1000.0
1651117265.8695762,40,1000.0
1651117268.516901,42,1000.0
1651117270.6619668,44,1000.0
1651117271.6262972,45,1000.0
1651117273.5733407,47,1000.0
1651117275.6523936,49,1000.0
1651117276.593444,50,1000.0
1651117279.5156572,53,1000.0
1651117280.5906942,54,1000.0
1651117281.5507371,55,1000.0
1651117282.467773,56,1000.0
1651117283.4128203,57,1000.0
1651117286.3669417,60,1000.0
1651117287.3255055,61,1000.0
1651117289.283118,63,1000.0
1651117291.2723718,65,1000.0
1651117292.2694004,66,1000.0
1651117293.2785304,67,1000.0
1651117294.225532,68,1000.0
1651117297.105675,71,1000.0
1651117298.031714,72,1000.0
1651117298.9722571,73,1000.0
1651117299.9132988,74,1000.0
1651117301.9213822,76,1000.0
1651117304.8384671,79,1000.0
1651117309.6737149,84,1000.0
1651117310.6247418,85,1000.0
1651117311.5947938,86,1000.0
1651117312.627826,87,1000.0
1651117313.603861,88,1000.0
1651117314.5799606,89,1000.0
1651117319.50303,94,1000.0
1651117327.55327,102,1000.0
1651117330.5778582,105,1000.0
1651117331.5278883,106,1000.0
1651117337.989835,113,1000.0
1651117341.1182523,116,1000.0
1651117342.910283,118,1000.0
1651117343.8125727,119,1000.0
1651117344.6955748,120,1000.0
1651117348.7123375,124,1000.0
1651117349.7012508,125,1000.0
1651117350.6502779,126,1000.0
1651117353.309846,129,1000.0
1651117354.268646,130,1000.0
1651117357.378755,133,1000.0
1651117361.1778119,137,1000.0
1651117363.4064858,139,1000.0
1651117365.555547,141,1000.0
1651117366.4905446,142,1000.0
1651117367.6145997,143,1000.0
1651117368.7214124,144,1000.0
1651117372.775816,148,1000.0
1651117374.83214,150,1000.0
1651117377.4147012,153,1000.0
1651117378.3207936,154,1000.0
1651117379.1488585,155,1000.0
1651117380.7848804,157,1000.0
1651117381.6868818,158,1000.0
1651117382.5188751,159,1000.0
1651117385.4866264,162,1000.0
1651117387.2681456,164,1000.0
1651117388.4421499,165,1000.0
1651117390.7902381,167,1000.0
1651117391.8765523,168,1000.0
1651117394.9704132,171,1000.0
1651117399.0924077,176,1000.0
1651117400.220478,177,1000.0
1651117401.0627942,178,1000.0
1651117402.8433099,180,1000.0
1651117403.7383385,181,1000.0
1651117405.6294422,183,1000.0
1651117407.1476574,185,1000.0
1651117408.011657,186,1000.0
1651117408.9266605,187,1000.0
1651117409.833709,188,1000.0
1651117412.17034,190,1000.0
1651117413.6103325,191,1000.0
1651117420.313166,198,1000.0
1651117425.4492443,202,1000.0
1651117429.6685886,206,1000.0
1651117430.6566443,207,1000.0
1651117431.5259018,208,1000.0
1651117435.24638,212,1000.0
1651117437.5814111,215,1000.0
1651117440.3785632,218,1000.0
1651117441.340607,219,1000.0
1651117443.9163089,222,1000.0
1651117444.9163656,223,1000.0
1651117446.6664062,225,1000.0
1651117447.436421,226,1000.0
1651117448.2464442,227,1000.0
1651117449.9405115,229,1000.0
1651117450.8069737,230,1000.0
1651117452.6495607,232,1000.0
1651117453.4416575,233,1000.0
1651117454.2121463,234,1000.0
1651117456.6601467,237,1000.0
1651117459.1362529,240,1000.0
1651117464.3052542,245,1000.0
1651117466.8021686,247,1000.0
1651117468.8924766,249,1000.0
1651117469.8451025,250,1000.0
1651117475.191291,255,1000.0
1651117478.3331382,258,1000.0
1651117479.5832098,259,1000.0
1651117480.5244923,260,1000.0
1651117481.4937017,261,1000.0
1651117483.9928484,263,1000.0
1651117487.439473,267,1000.0
1651117489.0594723,269,1000.0
1651117490.6074347,271,1000.0
1651117492.1344793,273,1000.0
1651117495.6556363,278,301.0
1651117497.1747375,280,1000.0
1651117500.4268224,284,1000.0
1651117503.4087756,289,132.0
1651117504.1308022,291,168.0
1651117504.5484672,292,292.0
1651117505.8425443,295,633.0
1651117506.9355578,297,1000.0
1651117507.2915568,298,186.0
1651117507.6646564,299,188.0
1651117508.4058654,301,285.0
1651117508.7408895,302,189.0
1651117509.114888,303,265.0
1651117510.9139493,307,270.0
1651117511.3629382,308,342.0
1651117512.0469613,310,198.0
1651117513.1159637,313,191.0
1651117514.5950594,317,230.0
1651117514.9641247,318,255.0
1651117515.3001738,319,180.0
1651117515.8521667,320,637.0
1651117517.0161648,322,244.0
1651117518.9319181,325,1000.0
1651117519.25492,326,126.0
1651117519.5939362,327,189.0
1651117521.7910824,330,160.0
1651117522.3011246,331,208.0
1651117523.2294576,333,175.0
1651117526.6927762,339,151.0
1651117527.3457778,341,145.0
1651117529.2108974,344,1000.0
1651117529.5983071,345,224.0
1651117530.7857335,347,185.0
1651117531.1438684,348,178.0
1651117533.5142553,353,129.0
1651117533.8562572,354,201.0
1651117534.5392935,356,168.0
1651117535.6173108,358,1000.0
1651117535.9653523,359,126.0
1651117536.3013544,360,161.0
1651117537.359388,363,169.0
1651117537.6773894,364,136.0
1651117538.8674207,367,148.0
1651117539.1994646,368,142.0
1651117539.8494682,370,141.0
1651117540.1884909,371,130.0
1651117540.8635187,373,130.0
1651117542.355184,377,202.0
1651117542.6751878,378,134.0
1651117542.999956,379,141.0
1651117543.6889572,381,136.0
1651117544.02098,382,159.0
1651117545.455011,385,140.0
1651117545.7700126,386,147.0
1651117546.083008,387,133.0
1651117546.4120643,388,144.0
1651117547.201063,390,137.0
1651117547.6060655,391,132.0
1651117548.0050623,392,132.0
1651117548.3800626,393,138.0
1651117551.5855145,402,138.0
1651117551.9314375,403,140.0
1651117552.6414697,405,148.0
1651117553.6205003,408,198.0
1651117556.2701747,415,425.0
1651117556.6181698,416,139.0
1651117558.0170155,420,204.0
1651117558.3700218,421,201.0
1651117558.718043,422,199.0
1651117559.3846452,424,138.0
1651117560.0326421,426,140.0
1651117561.7597299,430,370.0
1651117566.2832327,439,201.0
1651117566.6382613,440,216.0
1651117567.0129285,441,193.0
1651117567.3549612,442,141.0
1651117568.9700701,444,1000.0
1651117569.3210697,445,204.0
1651117571.2516763,448,195.0
1651117572.346234,451,179.0
1651117575.3487833,458,334.0
1651117575.7018926,459,207.0
1651117576.136961,460,261.0
1651117576.6430244,461,265.0
1651117577.5856235,463,273.0
1651117578.793672,464,1000.0
1651117579.6336963,465,1000.0
1651117581.5483205,467,1000.0
1651117582.353323,468,1000.0
1651117583.2013214,469,1000.0
1651117584.7728012,471,1000.0
1651117586.2988358,473,1000.0
1651117587.0510488,474,1000.0
1651117590.3461652,478,1000.0
1651117593.7690995,485,194.0
1651117594.9790947,488,365.0
1651117595.4290938,489,385.0
1651117596.1944065,491,206.0
1651117596.8574061,493,204.0
1651117597.9224632,496,201.0
1651117602.9554205,507,142.0
1651117604.0583735,510,257.0
1651117604.867437,511,1000.0
1651117605.2439163,512,199.0
1651117606.0826652,514,148.0
1651117607.0567179,516,207.0
1651117607.5097094,517,139.0
1651117608.861878,519,194.0
1651117611.9656212,524,1000.0
1651117612.7616482,525,1000.0
1651117617.759679,531,316.0
1651117618.564713,533,335.0
1651117618.986717,534,137.0
1651117619.440241,535,228.0
1651117619.869237,536,198.0
1651117620.2402358,537,142.0
1651117620.5932646,538,137.0
1651117620.977488,539,234.0
1651117621.350168,540,215.0
1651117621.7561672,541,279.0
1651117622.1381965,542,214.0
1651117623.2627835,544,199.0
1651117624.6763394,547,261.0
1651117625.1662412,548,203.0
1651117625.6723065,549,226.0
1651117626.6125946,551,270.0
1651117628.1456544,555,215.0
1651117628.8396883,557,166.0
1651117629.7237241,559,277.0
1651117631.7398221,563,1000.0
1651117632.0648522,564,144.0
1651117632.4288495,565,211.0
1651117633.1208756,567,224.0
1651117633.7789104,569,162.0
1651117634.9239652,571,218.0
1651117636.1814125,573,1000.0
1651117636.9544728,574,1000.0
1651117638.4380276,577,212.0
1651117639.1507382,579,225.0
1651117639.5427604,580,256.0
1651117640.285759,581,1000.0
1651117641.1217933,582,1000.0
1651117641.5478415,583,219.0
