Wall time,Step,Value
1651115992.3059661,42,0.013193193823099136
1651115993.0819879,94,0.0010814249981194735
1651115994.3638568,167,0.005071789957582951
1651115995.1324568,229,0.015340402722358704
1651115995.163706,234,0.016342801973223686
1651115995.8203897,273,0.0013804364716634154
1651115996.4455185,308,0.000343372521456331
1651115996.4455185,310,0.00037288820021785796
1651115996.492393,318,0.0002666428918018937
1651115999.1706903,474,0.0012205708771944046
1651116000.4200559,536,0.12732049822807312
1651116001.129503,579,0.0023158008698374033
1651116001.1612182,586,0.0013263667933642864
1651116001.882189,634,0.00342538277618587
1651116002.401448,647,0.0016690533375367522
1651116003.2384782,714,0.0005288063548505306
1651116003.745379,722,0.520397961139679
1651116005.276413,808,0.02928236499428749
1651116005.4276385,836,0.012547047808766365
1651116008.8928523,1014,0.09742188453674316
1651116009.6585338,1066,0.0012628891272470355
1651116010.3362198,1104,0.00029361050110310316
1651116011.8714933,1180,0.0026183403097093105
1651116013.4634192,1261,0.001286233076825738
1651116014.2934194,1316,0.0003489445080049336
1651116014.3124194,1319,0.0005942150601185858
1651116015.0616832,1333,0.09043346345424652
1651116015.0886836,1337,0.01131661981344223
1651116016.0137928,1385,0.002282278146594763
1651116016.0450437,1392,0.0011753018479794264
1651116016.7316463,1436,0.005089491605758667
1651116019.0616999,1552,0.01595497876405716
1651116022.6358101,1691,0.0010166465071961284
1651116023.417333,1734,0.020879175513982773
1651116023.4329572,1737,0.053275082260370255
1651116025.7521493,1877,0.0006549847312271595
1651116026.5079093,1917,0.00020529975881800056
1651116028.747353,2036,0.00859588198363781
1651116030.153876,2096,0.000446849298896268
1651116032.0881302,2199,0.0005573136149905622
1651116034.0496879,2262,0.0010496110189706087
1651116035.3732677,2307,0.0002772113948594779
1651116038.798972,2389,0.0007224211003631353
1651116039.9445388,2436,0.007424799259752035
1651116042.146431,2485,0.0004854972648900002
1651116042.1480293,2486,0.000290531461359933
1651116042.2312682,2498,0.0003422614827286452
1651116043.2297535,2532,0.008945159614086151
1651116047.8693705,2685,0.001314647844992578
1651116049.3261147,2740,0.007869390770792961
1651116058.1900644,2967,0.003924241755157709
1651116059.5358117,3038,0.00679369643330574
1651116065.5265908,3161,0.003222057595849037
1651116066.7411847,3230,0.014414558187127113
1651116067.7653193,3246,0.004241403192281723
1651116069.217317,3305,0.0015133892884477973
1651116077.2326026,3618,0.004410230554640293
1651116077.248603,3620,0.015123559162020683
1651116078.342649,3670,0.00045871996553614736
1651116080.5448334,3741,0.023737192153930664
1651116082.4768908,3814,0.05382966250181198
1651116082.5268893,3821,0.025230463594198227
1651116085.4419897,3928,0.07395707070827484
1651116085.6375191,3956,0.006361181847751141
1651116087.5366082,4036,0.004427870735526085
1651116089.3578072,4098,0.00036156116402707994
1651116091.2033412,4196,0.0005165166221559048
1651116092.0013766,4232,0.0022563261445611715
1651116093.619227,4317,0.00023481551033910364
1651116095.9893527,4400,0.17790335416793823
1651116097.6842003,4492,0.0002569464559201151
1651116097.7851992,4509,0.00015723495744168758
1651116101.1912627,4668,0.0002914283249992877
1651116101.2402647,4676,0.00029579305555671453
1651116103.762357,4788,0.00017511349869892
1651116107.7670784,4971,0.0013009756803512573
1651116110.3155556,5106,5.783986489404924e-05
1651116111.0475557,5134,0.013997547328472137
1651116114.990116,5345,0.0021397145465016365
1651116115.0851128,5359,0.0002287058305228129
1651116119.1095788,5549,0.003181138541549444
1651116121.6577103,5679,0.0006000418215990067
1651116123.048736,5723,0.004151755012571812
1651116124.6054807,5808,0.004377656150609255
1651116125.4905455,5864,0.00018286876729689538
1651116125.5395415,5871,0.00013501796638593078
1651116126.360544,5907,4.752796667162329e-05
1651116127.9706256,5990,9.143281204160303e-05
1651116132.6065154,6200,0.08538933098316193
1651116132.7175815,6219,0.00040294037899002433
1651116134.2199178,6289,1.7998834664467722e-05
1651116135.7979763,6376,0.00010810693493112922
1651116141.1067297,6574,5.5734195484546944e-05
1651116142.057771,6603,0.044806040823459625
1651116143.831984,6699,3.8476478948723525e-05
1651116143.9019892,6711,0.00012180502380942926
1651116146.9711168,6854,0.000310476403683424
1651116149.4315422,6966,0.0003296215436421335
1651116152.0539093,7114,1.3239835425338242e-05
1651116152.9106162,7155,0.0017871956806629896
1651116157.6663475,7382,0.0005594604299403727
1651116159.4674644,7460,0.00020647753262892365
1651116159.4844642,7463,0.00031680078245699406
1651116159.572459,7478,0.00025223128614015877
1651116160.3365052,7511,0.00029105471912771463
1651116164.0935168,7788,0.0007675291271880269
1651116164.151507,7798,0.00017708915402181447
1651116164.6525085,7833,0.0013758775312453508
1651116166.5301538,7991,0.0005574194947257638
1651116167.214591,8066,0.0007856606971472502
1651116168.1836226,8180,0.0005993592203594744
1651116168.5236602,8221,0.0050519909709692
1651116169.807733,8363,0.0017371589783579111
1651116169.8887305,8377,0.001093484228476882
1651116170.8859262,8498,0.0007236720412038267
1651116170.942875,8508,0.0015598168829455972
1651116171.8822553,8601,0.012016152031719685
1651116174.2808268,8878,0.0025447974912822247
1651116174.8162172,8928,0.01840641163289547
1651116174.857217,8935,0.0035640571732074022
1651116175.3092487,8993,0.0022932118736207485
1651116177.684347,9260,0.0034696534276008606
1651116179.6054657,9468,0.003273006295785308
1651116180.4174638,9554,0.004453603643923998
1651116180.6184902,9567,0.006091471761465073
1651116182.5635982,9680,0.006276846397668123
1651116182.848601,9698,0.0029235580004751682
1651116187.099139,9843,0.004759425297379494
1651116188.4971385,9907,0.0040341271087527275
1651116195.9401355,10276,0.003346335608512163
1651116196.2431824,10283,0.009374942630529404
1651116197.6432083,10399,0.0016658651875331998
1651116198.6482742,10479,0.019887113943696022
1651116199.4182718,10522,0.013987349346280098
1651116200.449322,10607,0.012129436247050762
1651116202.2193222,10757,0.008180912584066391
1651116202.229322,10758,0.010072091594338417
1651116202.558328,10780,0.004725899081677198
1651116203.560323,10850,0.008352656848728657
1651116204.1843219,10902,0.006766222883015871
1651116204.2103226,10905,0.006680373568087816
1651116204.893325,10943,0.007600724697113037
1651116205.9963264,10966,0.008381640538573265
1651116206.0623267,10974,0.007670641876757145
1651116206.693321,11020,0.008490994572639465
1651116207.9483228,11102,0.00583549914881587
1651116208.3423216,11121,0.010228327475488186
1651116213.7974868,11419,0.008788371458649635
1651116215.006602,11472,0.004572911653667688
1651116215.9775481,11492,0.0037788294721394777
1651116216.3895872,11523,0.01243581809103489
1651116216.4635854,11532,0.0048794918693602085
1651116217.0636077,11566,0.004050184972584248
1651116218.3347287,11685,0.004007905721664429
1651116219.2253199,11759,0.0016023896168917418
1651116222.394217,11969,0.0032360779587179422
1651116222.4241817,11974,0.0038217727560549974
1651116223.9502378,12138,0.009391721338033676
1651116224.255207,12164,0.005334190092980862
1651116226.3183415,12290,0.006316409446299076
1651116231.4783325,12671,0.006201939657330513
1651116233.5996134,12877,0.01034889742732048
1651116234.3210607,12939,0.005944416392594576
1651116235.2541435,13034,0.011328432708978653
1651116235.554166,13061,0.012606274336576462
1651116235.8131983,13082,0.011920152232050896
1651116235.9181964,13094,0.009477054700255394
1651116236.022197,13109,0.009025925770401955
1651116239.843253,13402,0.024466758593916893
1651116241.2013087,13504,0.010248040780425072
1651116241.9173126,13546,0.019801253452897072
1651116242.8361995,13597,0.009099900722503662
1651116243.4163115,13620,0.02494892105460167
1651116244.3702884,13679,0.01328008621931076
1651116246.7102907,13810,0.015403280034661293
1651116247.9613426,13884,0.009163458831608295
1651116251.1990218,14080,0.012817079201340675
1651116253.5140185,14221,0.016304422169923782
1651116254.6370847,14294,0.02415682002902031
1651116255.1660795,14320,0.02990812063217163
1651116255.3110807,14338,0.014868084341287613
1651116256.2040794,14397,0.014802168123424053
1651116257.1847236,14447,0.02014567144215107
1651116262.4354324,14632,0.01556391641497612
1651116262.5004337,14638,0.03143133968114853
1651116262.9464753,14668,0.012000726535916328
1651116263.0194752,14677,0.013232043012976646
1651116263.8265486,14687,0.016878381371498108
1651116267.62645,14779,0.013325929641723633
1651116269.2333066,14809,0.01327863335609436
